"","p_val","auc","avg_log2FC","pct.1","pct.2","p_val_adj"
"C2H18ORF8",0.000925695057414318,0.675164473684211,1.59134692928719,0.531,0.193,1
"RRP1B",0.000930376366280419,0.677083333333333,0.389776507469485,0.562,0.193,1
"DPF3",0.000930531161663986,0.288651315789474,-1.55400002688831,0.656,0.842,1
"ABCA5",0.000937818302124234,0.294133771929825,-2.85597050391083,0.438,0.702,1
"LDHA",0.000939041291177355,0.288103070175439,-1.55917649986156,0.75,0.877,1
"PCTP",0.00094107572220326,0.680646929824561,1.09004785366187,0.594,0.211,1
"SRRD",0.000946510909566437,0.678728070175439,1.43507892899649,0.562,0.211,1
"GALNT18",0.000953057544603085,0.699835526315789,0.427492764341992,0.781,0.368,1
"HMGN3",0.000957216804188782,0.707510964912281,1.14489644103291,0.844,0.544,1
"SPAG1",0.000959124212124881,0.308936403508772,-3.78434129002876,0.25,0.526,1
"GNL3",0.000959906938978404,0.693530701754386,0.817197731204161,0.688,0.316,1
"LAPTM4A",0.000961179533242787,0.711896929824561,0.85765724222873,1,0.947,1
"GLCCI1",0.000961429544357695,0.31030701754386,-2.35729382626137,0.188,0.544,1
"TOP1",0.000963110661654539,0.710526315789474,0.350162021015988,0.969,0.649,1
"TXN",0.00096552315532468,0.711896929824561,0.559278147852204,0.969,0.982,1
"RAB6A",0.000969842092018232,0.709978070175439,0.386535328399673,0.969,0.614,1
"CASP3",0.000971865240572255,0.697642543859649,1.68527395105272,0.688,0.386,1
"LINGO3",0.000975837137304144,0.690789473684211,1.37867742938721,0.656,0.298,1
"C15orf61",0.000977173402223424,0.288925438596491,-1.20905431238757,0.75,0.86,1
"FAM45A",0.00098711802654376,0.662828947368421,3.24445532153678,0.438,0.158,1
"KTN1",0.000993205376256608,0.708059210526316,1.52594991378301,0.812,0.614,1
"CDK5RAP2",0.000994617469537519,0.711348684210526,0.436487880082589,1,0.912,1
"NDUFA4",0.000995261934667777,0.288651315789474,-0.630418330523606,1,1,1
"EEF1G",0.000995812244853795,0.629934210526316,2.29232163280204,0.312,0.053,1
"DFNA5",0.000995812244853795,0.629934210526316,2.69291400473529,0.312,0.053,1
"ARMC1",0.000996000647986641,0.70422149122807,1.47166197677531,0.75,0.509,1
"NAP1L4",0.000998440860523194,0.710526315789474,0.8847669914954,0.938,0.737,1
"PUS7",0.000998447964225624,0.65734649122807,1.18323096472731,0.438,0.123,1
"OTUD6B",0.0010084978388137,0.679550438596491,1.5289616026886,0.562,0.228,1
"ZNHIT6",0.00101078796296666,0.679550438596491,0.838814848121847,0.594,0.211,1
"CTSH",0.00101109457534826,0.6875,1.21629450319661,0.656,0.263,1
"SMIM14",0.00101217966856266,0.651315789473684,2.24792751344358,0.406,0.105,1
"GSTO1",0.00101324907280828,0.709429824561403,0.616583842688058,0.875,0.684,1
"RC3H1",0.00102670753076045,0.687225877192982,1.3875585925723,0.625,0.281,1
"RPL11",0.00103773522452726,0.709703947368421,0.658860614389693,0.875,0.754,1
"CROT",0.00103807728667653,0.675438596491228,1.7629458938192,0.531,0.211,1
"MTMR6",0.00104568847963649,0.629385964912281,2.79314383537198,0.312,0.053,1
"ALKBH3",0.00104596244861001,0.629385964912281,2.59556132252342,0.312,0.053,1
"SIN3A",0.0010471047914151,0.662006578947368,1.59026978460059,0.469,0.14,1
"RNASEH2B",0.00104957820963594,0.683936403508772,1.09500286452747,0.625,0.246,1
"HECTD3",0.00104985375264509,0.301809210526316,-2.55777601906082,0.312,0.632,1
"BAMBI",0.00105581618301622,0.650767543859649,2.09106849134513,0.406,0.105,1
"CASD1",0.00105689832659087,0.675164473684211,1.92198394099401,0.531,0.211,1
"ZRANB2",0.00106475513021956,0.700383771929825,1.35013819628955,0.75,0.439,1
"ABHD12",0.00106476260282201,0.708059210526316,0.946435502660795,0.938,0.614,1
"ADSS",0.00107422434863364,0.702302631578947,1.46683203709617,0.75,0.491,1
"NR0B1",0.00107515695435185,0.653508771929825,2.4481862481758,0.406,0.123,1
"ATP5J2",0.00108959233273035,0.290296052631579,-0.563505445398516,0.969,0.965,1
"USH2A",0.00109562800119465,0.292214912280702,-2.31423151214679,0.625,0.807,1
"RANBP3",0.00109690202514796,0.696546052631579,1.26765657753281,0.688,0.404,1
"NNF1",0.00110091469726823,0.359649122807018,-5.64284341680166,0,0.281,1
"AP1M1",0.00110129995954196,0.701206140350877,0.935668611342177,0.875,0.404,1
"RUVBL1",0.00110162223324853,0.697368421052632,1.22323457222418,0.75,0.386,1
"LMO4",0.00110163739470244,0.359649122807018,-7.26514206879579,0,0.281,1
"LOC112532542",0.00110199886155796,0.359649122807018,-7.51140589375107,0,0.281,1
"LNX1",0.00110211936801338,0.359649122807018,-9.65092576309952,0,0.281,1
"LOC424748",0.00110211936801338,0.359649122807018,-8.02509098096283,0,0.281,1
"AHR",0.001102360407181,0.359649122807018,-7.77073633082145,0,0.281,1
"SAP30",0.001102360407181,0.359649122807018,-8.8571079572547,0,0.281,1
"ACOT12",0.001102360407181,0.359649122807018,-9.61108952843651,0,0.281,1
"PLD5",0.001102360407181,0.359649122807018,-10.6619655703265,0,0.281,1
"AKAP2",0.00110248093989368,0.359649122807018,-9.7799784831263,0,0.281,1
"DFFB",0.00110248093989368,0.359649122807018,-8.17553860790584,0,0.281,1
"TMEM214",0.00110248093989368,0.359649122807018,-8.50695998871988,0,0.281,1
"CFAP100",0.00110248093989368,0.359649122807018,-8.7799784831263,0,0.281,1
"PRKDC",0.00110260148135926,0.359649122807018,-11.3621745495561,0,0.281,1
"ADAMTS2",0.00110260148135926,0.359649122807018,-9.69654053998141,0,0.281,1
"FRMPD4",0.00110260148135926,0.359649122807018,-7.9776816205764,0,0.281,1
"C5H15orf52",0.00110260148135926,0.359649122807018,-8.96800988575556,0,0.281,1
"RASGRP1",0.00110260148135926,0.359649122807018,-9.39953091301133,0,0.281,1
"ARID5B",0.00110260148135926,0.359649122807018,-10.0489886934357,0,0.281,1
"CCDC148",0.00110260148135926,0.359649122807018,-9.69360922497182,0,0.281,1
"AK4",0.00110260148135926,0.359649122807018,-8.86059694333458,0,0.281,1
"RAB40C",0.00110260148135926,0.359649122807018,-8.56371476701712,0,0.281,1
"LOC770248",0.00110260148135926,0.359649122807018,-8.58707016368315,0,0.281,1
"CCDC85A",0.00110260148135926,0.359649122807018,-10.0528063591747,0,0.281,1
"CFAP73",0.00110260148135926,0.359649122807018,-8.66296501272243,0,0.281,1
"LRP8",0.00110272203157797,0.359649122807018,-10.224424863618,0,0.281,1
"SMYD4",0.00110272203157797,0.359649122807018,-9.73411535608229,0,0.281,1
"CNOT11",0.00110272203157797,0.359649122807018,-10.2585453721589,0,0.281,1
"CNST",0.00110272203157797,0.359649122807018,-8.99683272092132,0,0.281,1
"HCN1",0.00110272203157797,0.359649122807018,-10.5513541080783,0,0.281,1
"CYP26A1",0.00110272203157797,0.359649122807018,-11.0550921188937,0,0.281,1
"PLXNA2",0.00110272203157797,0.359649122807018,-10.0993247378036,0,0.281,1
"EMC6",0.00113204729310425,0.695997807017544,1.02110714165161,0.75,0.368,1
"ARL6",0.0011321283564118,0.291392543859649,-1.86654047340642,0.781,0.877,1
"PCBP4",0.00113622119312091,0.699013157894737,1.50382573799575,0.719,0.456,1
"CYCS",0.0011372180190845,0.708881578947368,0.654095425020711,0.938,0.912,1
"RPL13",0.00114108080243648,0.708607456140351,0.618182183933929,0.938,0.825,1
"TMEM242",0.00115422300995559,0.688048245614035,1.28059144051741,0.625,0.316,1
"ELAC2",0.00115494843061616,0.660635964912281,2.86499085733177,0.438,0.158,1
"CBX3",0.00116362677179686,0.705592105263158,0.492201301956093,0.969,0.544,1
"LOC112532789",0.00116472384855869,0.66968201754386,3.04715455461779,0.469,0.211,1
"MFSD10",0.00116768521955797,0.652412280701754,2.47490720427569,0.406,0.123,1
"DDAH1",0.00116894349211744,0.667489035087719,1.75353222255146,0.5,0.175,1
"DGCR6L",0.00117141892270307,0.292214912280702,-1.51655065382403,0.781,0.842,1
"SORL1",0.00117394112453416,0.619243421052632,1.65505793086783,0.281,0.035,1
"ZNF277",0.00117454074323929,0.65515350877193,1.57192993656881,0.438,0.123,1
"SUPT4H1",0.00118732680784315,0.706962719298246,0.700385209969142,0.938,0.684,1
"CITED4",0.00119283231973222,0.291940789473684,-1.24408012147987,0.938,0.965,1
"NTM",0.00120119068253897,0.699013157894737,2.17807801532121,0.719,0.474,1
"SLC35B2",0.00120362354752969,0.672697368421053,5.00075842931312,0.531,0.211,1
"TMBIM4",0.00120384446894932,0.292214912280702,-0.948347992313668,0.875,0.912,1
"SPTAN1",0.00120617464569576,0.707785087719298,0.302040938146037,1,0.86,1
"ELOVL4",0.00122972553776331,0.300712719298246,-2.23785339276657,0.469,0.632,1
"TPM3",0.00123198703937276,0.686951754385965,0.355356589152133,0.625,0.316,1
"RFWD3",0.0012461594960915,0.642269736842105,1.23782692347462,0.375,0.088,1
"EBNA1BP2",0.00125799271741709,0.704495614035088,0.684974792484152,0.938,0.579,1
"SIX2",0.00126654216758174,0.314967105263158,-2.85160816010733,0.188,0.544,1
"SMNDC1",0.00126707067304567,0.694078947368421,1.53524328674804,0.719,0.386,1
"MFSD13A",0.00126715230072067,0.645285087719298,3.74435333956308,0.375,0.105,1
"MED17",0.00127380252544956,0.689967105263158,1.28426936050731,0.688,0.333,1
"TRIAP1",0.00127779758280514,0.704769736842105,0.705611804008999,0.938,0.614,1
"CRELD2",0.00128087054958089,0.685032894736842,0.702006538272066,0.625,0.298,1
"CAPZA2",0.00129639020020942,0.703947368421053,0.596970200934504,0.906,0.596,1
"DKC1",0.0013070956472307,0.673793859649123,1.29317119316081,0.562,0.211,1
"LOC424740",0.00130735307307241,0.687225877192982,1.42594392723945,0.656,0.316,1
"LOC107051636",0.00130940982876274,0.602521929824561,6.38747886584238,0.219,0.018,1
"LOC112531056",0.00130966324983253,0.602521929824561,5.69087100929231,0.219,0.018,1
"PAPSS2",0.00130991670301622,0.602521929824561,7.83851456335862,0.219,0.018,1
"MAML1",0.00132085537482662,0.681743421052632,1.51635805983832,0.594,0.281,1
"MYO9A",0.00132592213107208,0.667763157894737,1.93101473890795,0.5,0.193,1
"CD164",0.00133717510030025,0.685581140350877,1.05595801268089,0.656,0.298,1
"VPS13C",0.00133737455279919,0.700657894736842,0.932177396683138,0.812,0.526,1
"KCNS2",0.00134368759664735,0.660910087719298,1.11324389619856,0.469,0.158,1
"SCAMP4",0.00134700611724412,0.634320175438597,2.18942467508303,0.344,0.07,1
"LRRC8A",0.00134951030455373,0.602247807017544,7.78708632455162,0.219,0.018,1
"ERLIN1",0.00135127222702271,0.653234649122807,3.9074369675298,0.406,0.14,1
"PLAGL1",0.00135909411414938,0.641173245614035,1.49930232850564,0.375,0.088,1
"AKAP17A",0.00136039699058228,0.671326754385965,1.59534481975813,0.531,0.211,1
"SCAMP3",0.00136384080650364,0.302631578947368,-2.05677021078206,0.438,0.649,1
"COA4",0.00136633031138547,0.626370614035088,1.83289001416474,0.312,0.053,1
"CCDC85C",0.00136821562788411,0.626370614035088,1.75626873256183,0.312,0.053,1
"EMX2",0.00137031623768297,0.660635964912281,2.05123560243849,0.469,0.158,1
"CLCN4",0.00138967411744367,0.601973684210526,7.44022032791435,0.219,0.018,1
"ELOVL7",0.0013904731475432,0.601973684210526,4.59235024611803,0.219,0.018,1
"PSMG1",0.00142008913687216,0.692982456140351,0.890257736387856,0.719,0.404,1
"PRKAG1",0.00143012350856031,0.601699561403509,4.78708632455162,0.219,0.018,1
"SHF",0.00144202342971353,0.633497807017544,0.648705412262879,0.344,0.07,1
"POLR2I",0.00144446027981981,0.698739035087719,1.02618952398086,0.844,0.491,1
"C1H11ORF70",0.00144928467313078,0.312225877192982,-2.19625633149477,0.281,0.561,1
"NELFB",0.00145280666012472,0.672149122807018,1.2891049201185,0.562,0.211,1
"SIRT6",0.00145309803430502,0.678728070175439,0.960385618111407,0.625,0.246,1
"ELFN1",0.00145968172215573,0.297423245614035,-1.96324176261236,0.625,0.807,1
"MATR3",0.00146058646003368,0.70422149122807,0.515710668327821,1,0.842,1
"CEP57",0.00146066939416906,0.649396929824561,1.93886238281784,0.406,0.123,1
"PPP1R8",0.00146257120711349,0.682839912280702,1.18794266459448,0.656,0.281,1
"UBA3",0.00146533732617568,0.681469298245614,1.68776660452721,0.594,0.298,1
"SULT1B1",0.00147395860574152,0.646381578947368,1.82625692183229,0.406,0.105,1
"MTCL1",0.00147585928322386,0.601425438596491,4.30368149496659,0.219,0.018,1
"SERINC5",0.00147585928322386,0.601425438596491,4.50216880081937,0.219,0.018,1
"RAB34",0.0014761392208311,0.601425438596491,4.42356616608029,0.219,0.018,1
"ZDHHC1",0.0014761392208311,0.601425438596491,5.06555077095502,0.219,0.018,1
"PMEPA1",0.00147656416211265,0.640076754385965,1.20773842332789,0.375,0.088,1
"LOC100858984",0.0014837891760478,0.657072368421053,2.25738784269265,0.438,0.158,1
"PRMT3",0.0014867989497391,0.668037280701754,1.03046738764937,0.531,0.193,1
"EML1",0.00149170370032519,0.675164473684211,0.801373577917634,0.594,0.228,1
"NCOA5",0.00149208849528714,0.651864035087719,1.37430479921314,0.438,0.123,1
"SLC16A3",0.00150571610529138,0.625274122807018,1.48087511684797,0.312,0.053,1
"HOPX",0.00150645898453382,0.625274122807018,1.28385737059161,0.312,0.053,1
"ZFYVE1",0.00150762217877261,0.611842105263158,7.17866485100647,0.25,0.035,1
"ENTPD5",0.00150834974290173,0.689144736842105,0.734186977665706,0.719,0.351,1
"DPEP1",0.00151060612984179,0.601151315789474,3.1548181090521,0.219,0.018,1
"FEM1A",0.00151276856221013,0.685855263157895,-0.477255980562783,0.688,0.316,1
"PTPRT",0.00151416149704657,0.319078947368421,-1.73921365857261,0.156,0.544,1
"UBAP1",0.0015403932211168,0.667489035087719,2.24628715506233,0.5,0.211,1
"CWC22",0.0015416211316685,0.687774122807018,1.1320408465982,0.719,0.333,1
"NANS",0.00154394865187416,0.663377192982456,1.79739133294336,0.5,0.175,1
"VPS4B",0.00154609103782097,0.68969298245614,-0.438372712686331,0.719,0.368,1
"DLG3",0.00154621931126777,0.63952850877193,1.26270286612398,0.375,0.088,1
"ASH1L",0.00155448503166061,0.68859649122807,1.15228801563496,0.688,0.368,1
"BCAR3",0.00155748022624326,0.628837719298246,3.99412405534301,0.312,0.07,1
"KRT7",0.00156634807668582,0.600877192982456,4.35561538275796,0.219,0.018,1
"ARHGEF1",0.00156712029493114,0.669133771929825,1.55506259918788,0.531,0.211,1
"SMYD2",0.00156790418880901,0.645559210526316,1.15767210610726,0.406,0.105,1
"TAF13",0.00158444239417267,0.699287280701754,0.883355081147729,0.844,0.579,1
"SLC17A9",0.00158492748368751,0.685032894736842,1.98377256771588,0.656,0.333,1
"UBTD2",0.00159177421437154,0.312774122807018,-1.87322961304871,0.25,0.596,1
"TCHP",0.00159411823722366,0.29906798245614,-1.92375794586316,0.625,0.807,1
"USP6NL",0.00159668847430326,0.689144736842105,1.2183398600833,0.719,0.368,1
"PPIB",0.00160222568267171,0.702576754385965,0.691364822638111,1,0.912,1
"LOC107049580",0.00160453489118458,0.673793859649123,1.59473027696998,0.562,0.246,1
"MADD",0.00160760647301219,0.701206140350877,1.02424102664899,0.938,0.667,1
"EYS",0.00160879491716582,0.300986842105263,-2.60092148539967,0.656,0.684,1
"LSAMP",0.00163403016626595,0.298245614035088,-1.24913878714593,0.781,0.86,1
"ZW10",0.0016463885882961,0.620065789473684,7.4178525148859,0.281,0.053,1
"SOX13",0.00164942442231241,0.631853070175439,1.09592441999854,0.344,0.07,1
"ALPK3",0.00165067541723122,0.620065789473684,4.212268381236,0.281,0.053,1
"ANOS1",0.00165852245214643,0.600328947368421,5.18540642888553,0.219,0.018,1
"RER1",0.00165983218209745,0.697642543859649,0.367351254301702,0.844,0.544,1
"AKR1B10L4",0.00166253475848649,0.680646929824561,1.01810488663165,0.656,0.281,1
"LPCAT2",0.00166816489977663,0.628015350877193,4.13185696060879,0.312,0.07,1
"SNX11",0.00166954469318407,0.669956140350877,1.97573685898899,0.5,0.246,1
"AP1AR",0.00167106629336992,0.684210526315789,1.29069579904932,0.656,0.333,1
"YIPF6",0.00167201860963446,0.679276315789474,1.18410559576998,0.656,0.263,1
"HMGA2",0.0016746914398265,0.368421052631579,-4.12130629622213,0,0.263,1
"CETP",0.00167534624021742,0.674890350877193,1.51302206060501,0.594,0.246,1
"WDR20",0.00167553843097881,0.610745614035088,7.37721053038855,0.25,0.035,1
"MRPS6",0.00167641826034791,0.298245614035088,-0.840844595552055,0.969,1,1
"EIF5",0.00167710764808043,0.701754385964912,0.351264115126632,1,0.982,1
"ID4",0.00168364927399057,0.309210526315789,-2.6562124711489,0.406,0.596,1
"STUB1",0.00168498364164384,0.368421052631579,-6.4432343911095,0,0.263,1
"PEAK1",0.00168643139327369,0.368421052631579,-9.84394859230941,0,0.263,1
"LOC107049890",0.00168715556757108,0.368421052631579,-5.48903808072262,0,0.263,1
"PREB",0.00168769882889321,0.368421052631579,-7.33201691251095,0,0.263,1
"AMY2A",0.00168769882889321,0.368421052631579,-11.6239777242156,0,0.263,1
"PRUNE1",0.00168787994087792,0.368421052631579,-7.82888808360725,0,0.263,1
"PCP4",0.00168787994087792,0.368421052631579,-8.36432667894531,0,0.263,1
"B3GNTL1",0.00168806106530171,0.368421052631579,-7.38627850629742,0,0.263,1
"TMTC1",0.00168806106530171,0.368421052631579,-9.41740840374159,0,0.263,1
"KIAA1217",0.00168806106530171,0.368421052631579,-8.46402619271455,0,0.263,1
"CZH5ORF30",0.00168806106530171,0.368421052631579,-7.8571079572547,0,0.263,1
"ABCB8",0.00168824220216482,0.368421052631579,-7.86754970397635,0,0.263,1
"SEMA3C",0.00168824220216482,0.368421052631579,-10.4084973498342,0,0.263,1
"EFCAB5",0.00168824220216482,0.368421052631579,-9.20053298737271,0,0.263,1
"SUPT3H",0.00168824220216482,0.368421052631579,-8.51804916738169,0,0.263,1
"RAB11FIP2",0.00168824220216482,0.368421052631579,-9.19363342835502,0,0.263,1
"ACKR3",0.00168824220216482,0.368421052631579,-10.129283016945,0,0.263,1
"PECAM1",0.00168824220216482,0.368421052631579,-10.0126000367796,0,0.263,1
"LOC101748692",0.00168842335146752,0.368421052631579,-10.0474587939913,0,0.263,1
"FHIT",0.00168842335146752,0.368421052631579,-7.56798942211744,0,0.263,1
"FOXRED2",0.00168842335146752,0.368421052631579,-7.92533320056198,0,0.263,1
"SNTA1",0.00168842335146752,0.368421052631579,-8.37656335146421,0,0.263,1
"MEIS2",0.00168842335146752,0.368421052631579,-9.69360922497182,0,0.263,1
"SYNDIG1L",0.00168842335146752,0.368421052631579,-9.75019275333819,0,0.263,1
"YF5",0.00168866480093798,0.677631578947368,1.26031123789942,0.594,0.281,1
"PIAS1",0.00169781192575906,0.70093201754386,0.923780456251227,0.938,0.754,1
"SURF4",0.00169863671448316,0.66968201754386,1.1390699170618,0.562,0.211,1
"ZFAND5",0.00171181513201465,0.68969298245614,1.08141934909354,0.75,0.386,1
"DBR1",0.00171379345678767,0.686951754385965,1.23571283019743,0.688,0.368,1
"ENY2",0.00173796393287364,0.686677631578947,-0.352052022918294,0.688,0.368,1
"NCOA4",0.00175397545992902,0.6875,1.55938527750915,0.656,0.404,1
"ZCCHC11",0.00175869350319363,0.695175438596491,1.68517853035206,0.812,0.509,1
"TEAD3",0.00176184985103927,0.599780701754386,4.03934089163217,0.219,0.018,1
"SOX6",0.00176217399893753,0.599780701754386,4.67746183337712,0.219,0.018,1
"MANEA",0.00176496992126773,0.689967105263158,0.989940810256216,0.719,0.421,1
"ELAVL1",0.00176680910622803,0.700383771929825,0.745264502697453,0.969,0.772,1
"LRCH2",0.00178807169697814,0.62719298245614,3.30983264396221,0.312,0.07,1
"KCNJ5",0.00179021819899735,0.668859649122807,1.17812379031168,0.562,0.211,1
"RNF165",0.00179323629318426,0.634320175438597,2.74784789104138,0.344,0.088,1
"TBC1D24",0.00179393264129488,0.637609649122807,1.38543103719352,0.375,0.088,1
"HMGN5",0.00180905112622682,0.699835526315789,0.302455225169079,0.969,0.754,1
"LOC112529953",0.00181087731325003,0.599506578947368,2.47674620393947,0.219,0.018,1
"CBX6",0.00181393157841199,0.691611842105263,0.723529454760511,0.75,0.456,1
"DBNDD1",0.00181674278600831,0.649122807017544,0.414285899865705,0.438,0.123,1
"IST1",0.00182055395944377,0.689418859649123,0.657962722891398,0.75,0.404,1
"DIEXF",0.00182210191610695,0.673519736842105,1.3932296164405,0.594,0.246,1
"RHOT1",0.0018341299030916,0.662828947368421,0.744833837499545,0.531,0.175,1
"UACA",0.00183450373758692,0.662828947368421,3.4897299244367,0.469,0.211,1
"PIK3R1",0.00183578762904164,0.684758771929825,0.665715623738464,0.719,0.333,1
"RBM18",0.00184301123868327,0.689967105263158,0.891481248544491,0.812,0.386,1
"RERE",0.00184652271523763,0.691337719298246,0.482703659235866,0.75,0.456,1
"GAREM1",0.00185030807476492,0.339364035087719,-3.46676116043579,0.094,0.404,1
"TULP3",0.00186049334561834,0.669956140350877,0.427343963863195,0.562,0.228,1
"FAM110C",0.00186556234928216,0.609649122807018,3.98553702417522,0.25,0.035,1
"EFNB1",0.00186579496800542,0.62280701754386,1.138516296723,0.312,0.053,1
"CDCA4",0.00186818264127903,0.678728070175439,0.803981613845332,0.656,0.281,1
"GPX1",0.00187568531844664,0.691063596491228,0.888938759874272,0.812,0.421,1
"CXCL14",0.0018797575869063,0.699561403508772,0.808063374501163,0.906,0.93,1
"DDIT3",0.0018806763369347,0.67297149122807,1.6505868804438,0.562,0.263,1
"UBE4A",0.00189035738734721,0.658168859649123,0.793194313082842,0.5,0.158,1
"DLGAP1L",0.00189322962920037,0.321546052631579,-4.71121123083121,0.219,0.526,1
"EXOSC9",0.00190588459871869,0.677083333333333,0.941201825199894,0.656,0.263,1
"PDIK1L",0.00191270971944535,0.636787280701754,1.40422725158329,0.375,0.088,1
"XRCC5",0.00192623290246296,0.657894736842105,1.34377106715243,0.469,0.175,1
"TMEM117",0.00193081637314719,0.317160087719298,-2.17796553021263,0.25,0.579,1
"DNAJC3",0.00194549200015875,0.697642543859649,0.632544590233231,0.938,0.667,1
"PYGB",0.00194880975169473,0.68969298245614,1.71765841859814,0.688,0.474,1
"EAF1",0.00195557953857192,0.633223684210526,2.50115516158046,0.344,0.088,1
"NUBP1",0.00195874971958652,0.669133771929825,0.74839751582262,0.562,0.228,1
"NEK6",0.00196678490536425,0.609100877192982,3.77242537290085,0.25,0.035,1
"OPHN1",0.00196678490536425,0.609100877192982,4.37113601597887,0.25,0.035,1
"AP2B1",0.00197992885658501,0.598684210526316,2.12379121343148,0.219,0.018,1
"ZNF536",0.00198028570793656,0.598684210526316,0.327466278428793,0.219,0.018,1
"HACL1",0.00201881836733023,0.608826754385965,3.68533282575088,0.25,0.035,1
"KCNC1",0.00201881836733023,0.608826754385965,3.36181847997157,0.25,0.035,1
"EDRF1",0.00201881836733023,0.608826754385965,4.66939128188186,0.25,0.035,1
"FAM214A",0.00202187482185723,0.670230263157895,0.758251213271986,0.594,0.228,1
"SLC39A9",0.00202901978822341,0.654879385964912,1.52783897385738,0.469,0.158,1
"CABP1",0.00204843398651412,0.304002192982456,-1.78358241331524,0.625,0.789,1
"ARAP2",0.00205058978964289,0.625548245614035,0.887479900629084,0.312,0.07,1
"PPP4R3B",0.00206573069731449,0.683662280701754,1.28457379791448,0.688,0.368,1
"MAVS",0.00208002125522749,0.635690789473684,1.23635812473145,0.375,0.088,1
"USP51",0.00209086168665082,0.644462719298246,2.13245029602365,0.406,0.123,1
"TMEM144",0.00209300818445489,0.638706140350877,2.27946903072998,0.375,0.105,1
"LSM7",0.00209579845340359,0.668037280701754,1.35413961532323,0.562,0.228,1
"MTMR4",0.00209618076208216,0.625274122807018,4.57285809649247,0.312,0.07,1
"NOMO3",0.0021046642219426,0.654331140350877,0.967447973150382,0.469,0.158,1
"OSGEPL1",0.00210526948542812,0.654331140350877,0.465681039976513,0.469,0.158,1
"IRF7",0.00210649869602303,0.617324561403509,3.2691507845311,0.281,0.053,1
"ACTR3",0.00210822598231848,0.691337719298246,0.882511880787477,0.844,0.474,1
"MMS19",0.00210917760658861,0.677905701754386,1.71912669357794,0.625,0.316,1
"SIAH1",0.00211378855060892,0.671052631578947,0.736120386805975,0.594,0.246,1
"USP40",0.00212731851174936,0.60827850877193,3.24962780243342,0.25,0.035,1
"GEMIN5",0.00213325178550522,0.688048245614035,1.19392560528454,0.781,0.421,1
"YIPF4",0.00213553086083538,0.691063596491228,0.676483336897123,0.844,0.474,1
"ALAS1",0.00217550041294429,0.658168859649123,1.7626889170833,0.469,0.193,1
"TXNDC12",0.00217789587641295,0.686951754385965,1.07256042693303,0.781,0.404,1
"NDUFAF7",0.00218004546388139,0.692982456140351,0.863182816555657,0.875,0.544,1
"SLC8A1",0.00218355059583482,0.608004385964912,4.18953948823047,0.25,0.035,1
"GPC1",0.00219422457026218,0.624725877192982,4.02651485108597,0.312,0.07,1
"DESI2",0.00220940200877279,0.616776315789474,4.34275105964518,0.281,0.053,1
"WDR63",0.00221025797862286,0.640899122807018,0.43227644983089,0.406,0.105,1
"HARS",0.00221903121175365,0.684210526315789,1.15102137981234,0.688,0.404,1
"CDC73",0.00223112135657533,0.682291666666667,0.548019807090475,0.688,0.368,1
"CFAP61",0.0022618800531574,0.311129385964912,-3.49357486131939,0.469,0.649,1
"ALDH9A1",0.00226960778255245,0.689967105263158,1.02070517450294,0.781,0.509,1
"UPF1",0.00227410988186634,0.668311403508772,1.33366820807452,0.562,0.246,1
"CGRRF1",0.002281158309447,0.6875,0.466616107944878,0.812,0.421,1
"PFKP",0.00228851071359078,0.694353070175439,0.985892648926186,0.875,0.684,1
"GSPT1",0.00229262942633967,0.688048245614035,0.974519519440646,0.75,0.474,1
"BBIP1",0.00229388259022853,0.308388157894737,-1.7836716815016,0.594,0.684,1
"ADGRB2",0.00229946188905299,0.607456140350877,3.3474631869945,0.25,0.035,1
"HTR2A",0.00230012257107082,0.607456140350877,3.7933616499781,0.25,0.035,1
"ZNF737L",0.00230401988126472,0.643092105263158,0.970393537914677,0.406,0.123,1
"ATP2C1",0.00230467252530919,0.65515350877193,1.85488579082008,0.469,0.175,1
"M6PR",0.00230509326198003,0.693530701754386,1.19784417663534,0.844,0.649,1
"TP53BP2",0.00230784213053387,0.65515350877193,0.283874209849976,0.5,0.158,1
"RIT1",0.00230807126113058,0.634320175438597,0.997520715937541,0.375,0.088,1
"KIF1BP",0.0023338229546615,0.688322368421053,0.794032880867324,0.812,0.456,1
"LOC112533475",0.0023420774262949,0.578125,3.64024493622235,0.156,0,1
"LOC112530523",0.00234587889827832,0.578125,6.25915476886684,0.156,0,1
"RBM4B",0.00234587889827832,0.578125,3.83289001416474,0.156,0,1
"CDK18",0.00234587889827832,0.578125,4.1548181090521,0.156,0,1
"SMYD3",0.00234587889827832,0.578125,5.83289001416474,0.156,0,1
"SEZ6",0.00234587889827832,0.578125,4.73978060977326,0.156,0,1
"AEN",0.00234587889827832,0.578125,4.00281501560705,0.156,0,1
"LOC101751456",0.00234778106546017,0.578125,4.73978060977326,0.156,0,1
"NTN4L",0.00234778106546017,0.578125,7.38747886584238,0.156,0,1
"GPR156",0.00234778106546017,0.578125,7.92035285541508,0.156,0,1
"HEY2",0.00234778106546017,0.578125,6.53332973230583,0.156,0,1
"PKD2",0.00234778106546017,0.578125,7.04234337979369,0.156,0,1
"HSD17B11",0.00234778106546017,0.578125,7.08081752760833,0.156,0,1
"DEAF1",0.00234778106546017,0.578125,8.27583351001347,0.156,0,1
"SLC12A8",0.00234778106546017,0.578125,8.88817244966593,0.156,0,1
