"","p_val","auc","avg_log2FC","pct.1","pct.2","p_val_adj"
"TMEM181",0.675176870883084,0.511183851609384,-3.44848979025101,0.103,0.074,1
"HSPA9",0.675307758592917,0.476813966175668,-0.391242776300488,0.821,0.819,1
"UTP14A",0.676062170483669,0.518685215493726,0.391432539116642,0.282,0.298,1
"PPARA",0.676215231666214,0.483906164757229,-0.89836160525429,0.179,0.202,1
"WNT9A",0.676216044206152,0.483906164757229,-1.22075285064876,0.179,0.202,1
"RAB34",0.676272581982241,0.512411347517731,-1.31577586790577,0.128,0.096,1
"AKAP7",0.676470036993787,0.485542825968358,-0.572115621165553,0.128,0.16,1
"EXTL2",0.676474062932011,0.514457174031642,-2.90203052728105,0.179,0.138,1
"UBE2R2L",0.676705826206035,0.518139661756683,-0.961986674063269,0.308,0.255,1
"LOC112530283",0.677037093344435,0.519230769230769,-0.466290879691408,0.385,0.298,1
"TRAPPC9",0.677762174413008,0.486906710310966,-0.800678174059182,0.103,0.128,1
"DCUN1D5",0.677764604182311,0.486906710310966,-1.40135159961184,0.103,0.128,1
"CCDC173L",0.677800273149427,0.522367703218767,-0.296916840654451,0.641,0.596,1
"CFDP1",0.678651911003006,0.520731042007638,-0.539144732623577,0.487,0.404,1
"KIAA1522",0.678956748322056,0.511047463175123,-2.96602982887864,0.103,0.074,1
"USH2A",0.679095718650182,0.477223131478451,-0.939093983711912,0.744,0.745,1
"TCF20",0.679358439055837,0.484315330060011,0.816347100824161,0.154,0.202,1
"PIGC",0.680352348025506,0.516775777414075,0.821171811090272,0.231,0.223,1
"LYPLAL1",0.680723307684581,0.516093835242771,-0.300573461262096,0.231,0.191,1
"TRPC3",0.680740092841314,0.513638843426077,-0.529179506014961,0.154,0.128,1
"BTRC",0.681421651438558,0.483496999454446,-2.42241842795094,0.205,0.223,1
"ANKS1A",0.681664901843227,0.486088379705401,-0.734883031493658,0.128,0.149,1
"NEDD4L",0.682108482873284,0.520867430441899,-0.445242649068877,0.487,0.447,1
"ANKRD27",0.682187095614202,0.512547735951991,0.438063544824835,0.128,0.106,1
"CPAMD8",0.682712601336156,0.484997272231315,-1.11451765965866,0.154,0.181,1
"DUSP11RC1I",0.682737374286949,0.482951445717403,-0.513888095819313,0.205,0.255,1
"ZDHHC1",0.682798247980091,0.514729950900164,1.05853304793571,0.179,0.16,1
