"","p_val","auc","avg_log2FC","pct.1","pct.2","p_val_adj"
"CCDC96",1.45329389476966e-13,0.616892911010558,3.31317409322198,0.256,0.022,1.71735739544931e-09
"SEPT8",1.47325725765037e-13,0.785279977375566,1.99317636227138,0.769,0.261,1.74094810136544e-09
"TMEM132B",1.51380312262706e-13,0.741492269984917,1.58556880249133,0.641,0.156,1.78886115000839e-09
"TMSB15B",1.62655968869302e-13,0.673147624434389,2.46285453606889,0.41,0.064,1.92210558412855e-09
"CFAP52",1.69269453512904e-13,0.793057126696833,1.7728563469486,0.821,0.287,2.00025713216199e-09
"AK2",2.03554171023083e-13,0.803591628959276,1.32619237319381,0.923,0.325,2.40539963897977e-09
"FAM83A",2.566110148904e-13,0.670178167420814,0.89438403109634,0.41,0.062,3.03237236295986e-09
"FHL2",2.59363436324128e-13,0.646163273001508,2.83894656456367,0.333,0.042,3.06489772704222e-09
"MAP2K5",3.09577535902292e-13,0.776300904977376,1.97533768135769,0.769,0.244,3.65827774175739e-09
"STARD10",3.82326108953302e-13,0.827983597285068,1.42240015433643,1,0.485,4.51794762950117e-09
"ME1",5.55367705584559e-13,0.828572775263952,1.5812327027024,0.974,0.513,6.56278017689274e-09
"PQLC2L",5.93571914488305e-13,0.768170248868778,0.560373758634717,0.821,0.226,7.0142393135083e-09
"BPIFB2",6.30785500380604e-13,0.643759426847662,2.30948703779382,0.333,0.042,7.4539922579976e-09
"YBX1",6.49268283230549e-13,0.843302224736048,1.14711416964461,1,0.803,7.67240330293539e-09
"CEP126",6.66833040572667e-13,0.670178167420814,2.18824325899475,0.41,0.066,7.87996604044721e-09
"DRC1",6.89513138952285e-13,0.694193061840121,1.91943711948826,0.487,0.094,8.14797676299915e-09
"PALLD",7.55671666700409e-13,0.800999245852187,1.67738693786951,0.872,0.351,8.92977208539873e-09
"SCN5A",7.84312675678696e-13,0.688772624434389,2.55635031447344,0.462,0.088,9.26822288849515e-09
"PDK4",9.07167087509694e-13,0.655071644042232,2.02685025416367,0.359,0.053,1.07199934731021e-08
"ST8SIA6",9.49291187591554e-13,0.743094834087481,1.05304236797286,0.692,0.175,1.12177739637694e-08
"BTBD10",9.87372255741545e-13,0.757282239819005,2.09200074170199,0.692,0.211,1.16677779460978e-08
"TRUB1",1.05254443332558e-12,0.752875188536953,1.79829477571607,0.692,0.2,1.24379175686084e-08
"GRTP1",1.07301705974404e-12,0.776513009049774,1.32471023980813,0.846,0.261,1.26798425949954e-08
"HMGB3",1.10775737259308e-12,0.792845022624434,1.67125086119341,0.872,0.324,1.30903688719324e-08
"FKBP7",1.12894957048625e-12,0.793976244343891,1.74717203814203,0.821,0.333,1.3340797074436e-08
"LOC112530105",1.26586590668099e-12,0.662071078431373,2.29866347382301,0.385,0.061,1.49587374192492e-08
"GMPPB",1.33409024456356e-12,0.783347473604827,1.35178558318904,0.872,0.289,1.57649444200076e-08
"FKBP1B",1.58556578281928e-12,0.763739630467572,1.5521142858817,0.769,0.232,1.87366308555754e-08
"SIKE1",1.60196426071067e-12,0.735129147812971,1.49855161263444,0.641,0.165,1.89304116688179e-08
"SLC9A7",1.68197020076111e-12,0.816600678733032,1.52475112775699,0.949,0.471,1.98758418623941e-08
"MED27",1.79826585891064e-12,0.749552224736048,1.85855333239549,0.667,0.2,2.1250107654747e-08
"MLF1",1.98821303325823e-12,0.816011500754148,1.41859554083036,0.974,0.472,2.34947134140125e-08
"PACRG",1.99831978061326e-12,0.792302978883861,1.18539479235677,0.923,0.333,2.36141448475069e-08
"NCAM1",2.20094777679646e-12,0.743589743589744,1.68385361221258,0.692,0.186,2.60085998784038e-08
"TTC12",2.85157270058179e-12,0.717925150829563,1.68495531051873,0.59,0.138,3.3697034602775e-08
"TTC8",2.9095287233878e-12,0.783512443438914,1.60813446803521,0.846,0.309,3.43819009242736e-08
"FUT9",2.98026756246543e-12,0.669518288084465,2.37274899212713,0.41,0.072,3.5217821785654e-08
"MYO1C",3.2263957737897e-12,0.614889705882353,1.67421066724276,0.256,0.026,3.81263188588729e-08
"KRT222",3.39516052429555e-12,0.764917986425339,1.24911651808799,0.795,0.246,4.01206119156005e-08
"AKR1A1",3.70242763566038e-12,0.784266591251885,1.5454766371661,0.897,0.314,4.37515873705988e-08
"ANKFN1L",3.78351394238973e-12,0.755585407239819,1.64612501617491,0.718,0.224,4.47097842572194e-08
"NFASC",3.78747740906802e-12,0.768641591251885,0.90270369946498,0.821,0.259,4.47566205429568e-08
"NFIX",4.15370254310078e-12,0.698600113122172,1.65460296107171,0.513,0.11,4.90843029518219e-08
"OSBPL1A",4.32220930669968e-12,0.817213423831071,1.27974071194879,1,0.528,5.10755473772701e-08
"TXNDC15",4.53948995595054e-12,0.798948906485671,1.62246878812242,0.923,0.393,5.36431528094675e-08
"CFAP61",4.66655605204066e-12,0.756905165912519,1.64727162467811,0.718,0.232,5.51446928669645e-08
"PHYH",4.76520264736343e-12,0.739819004524887,1.58277411191947,0.667,0.188,5.63103996838936e-08
"C1H11ORF70",4.77181711037033e-12,0.758554864253394,1.65089654905444,0.744,0.235,5.63885627932462e-08
