"","p_val","auc","avg_log2FC","pct.1","pct.2","p_val_adj"
"TMEM203",0.347241920171343,0.445644946808511,-1.00652690708915,0.656,0.606,1
"ATE1",0.348043937780324,0.547539893617021,-0.549927856190359,0.469,0.309,1
"ABTB1",0.348636979524261,0.459940159574468,-0.350202841911245,0.156,0.234,1
"CCDC171",0.349194193756405,0.537566489361702,-0.951136419233595,0.25,0.16,1
"APRT",0.349808769253564,0.530418882978723,-0.644719956545769,0.156,0.096,1
"RIPK1",0.349891326356497,0.530418882978723,0.892361224629779,0.156,0.096,1
"ANAPC11",0.350168350231784,0.457945478723404,-0.95867218368933,0.188,0.266,1
"SNCAIP",0.351521766640312,0.552027925531915,-0.273470464144501,0.594,0.479,1
"ADAL",0.351727923334771,0.460771276595745,-1.54887038980938,0.156,0.223,1
"LOC112533358",0.352798037572037,0.456781914893617,-1.91253715874966,0.219,0.287,1
"CFAP161",0.353038377139672,0.453623670212766,-0.35374516080055,0.25,0.362,1
"CCNH",0.353091826591294,0.552027925531915,0.353653221605809,0.562,0.5,1
"MRPL3",0.353196237849484,0.544880319148936,0.876161996374776,0.344,0.287,1
"GLCE",0.353737772593393,0.5390625,-2.69333866176595,0.281,0.181,1
"KLHL7",0.353786856596127,0.5390625,0.53822540546875,0.25,0.191,1
"NBEAL2",0.353970436704807,0.458776595744681,-2.44267618060112,0.188,0.255,1
"CEP290",0.354476536682092,0.45029920212766,-0.767339243209725,0.375,0.447,1
"TMEM267",0.355209277491396,0.530086436170213,0.67264461319935,0.156,0.096,1
"TEKT4",0.35543952408379,0.451961436170213,-1.03906835059593,0.344,0.394,1
"DSCAML1",0.355539562587359,0.550864361702128,-0.5206992756266,0.594,0.436,1
"RBM34",0.355953443829891,0.541057180851064,0.574557267910234,0.281,0.223,1
"LEKR1",0.357108127686278,0.553523936170213,-0.440267845046403,0.75,0.606,1
"KDM2A",0.357330135116582,0.539893617021277,-1.44541114832236,0.312,0.191,1
"CACTIN",0.357672913163739,0.54188829787234,0.743510843577316,0.312,0.234,1
"CTSZ",0.357802285569117,0.545212765957447,-0.36213701310577,0.406,0.287,1
"SMYD2",0.358614911470503,0.54438164893617,-0.686419247826158,0.406,0.266,1
"C13H5orf24",0.359153448128498,0.553025265957447,0.546298612458513,0.688,0.596,1
"SECISBP2",0.359186220861101,0.550864361702128,0.418221308333552,0.531,0.479,1
"VPS33A",0.359229139263533,0.448470744680851,-0.675791701906379,0.5,0.532,1
"GLMP",0.359260168742985,0.548204787234043,-0.493092125176158,0.531,0.351,1
"HIST1H2BO",0.359376764950572,0.456948138297872,-1.518660130353,0.25,0.287,1
"RAB41",0.359596423909041,0.537400265957447,0.305517098881891,0.25,0.17,1
"TBC1D9B",0.359835931183173,0.458776595744681,-1.0340368631341,0.188,0.266,1
"IQUB",0.359958309000602,0.447972074468085,-0.833754886259078,0.531,0.564,1
"FNBP4",0.360532022558719,0.529753989361702,0.656468465696851,0.156,0.096,1
"ELMSAN1",0.360575586139741,0.529753989361702,-1.38204908732493,0.156,0.096,1
"RNF220",0.361148581245028,0.447972074468085,-1.25308165499041,0.594,0.553,1
"LOC107052159",0.361943967531801,0.461602393617021,-1.91276968273129,0.156,0.223,1
"RSG1",0.362103550668905,0.46343085106383,-0.396501547841416,0.125,0.202,1
"ZBTB34",0.362255916445007,0.53656914893617,1.4176926506228,0.219,0.17,1
"NLN",0.362277847930372,0.535239361702128,-0.516749930042625,0.219,0.149,1
"FBRSL1",0.3630041818737,0.448304521276596,-0.27833450918908,0.469,0.585,1
"AGFG1",0.363406761096617,0.456449468085106,-1.24375764247865,0.219,0.319,1
"SOX8",0.364102252582443,0.534408244680851,-0.777607578663552,0.219,0.138,1
"PATJ",0.36488072341443,0.532081117021277,0.807707788646348,0.188,0.117,1
"VWC2L",0.366004671646969,0.529421542553192,-1.20080744789576,0.156,0.096,1
"AKR1B10L4",0.366443395126412,0.447972074468085,-2.01983369633559,0.656,0.585,1
"PEX10",0.366520847656152,0.447972074468085,-0.739556624974961,0.562,0.617,1
"ELMOD1",0.366602683661299,0.446309840425532,-0.399819164107234,0.875,0.904,1
"TNKS",0.36671709480311,0.467253989361702,-0.425888590057544,0.094,0.16,1
"RHBDD2",0.366754180747046,0.546043882978723,0.297177841162773,0.406,0.34,1
"SF3B6",0.366993933604059,0.446808510638298,-0.48998012920953,0.812,0.713,1
